"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"1511","DA1511","Sacrificio de ganado y conservación de carne","","5","151","Esta clase comprende:
¿   la producción de carne fresca, refrigerada o congelada, en canal
¿   la producción de carne fresca, refrigerada o congelada, en trozos","Esta clase comprende también:
¿   la producción de pieles procedentes de mataderos, etc.
¿   la extracción de grasas comestibles de origen animal
¿   el tratamiento de despojos de animales
¿   la producción de lana regenerada","Esta clase no comprende:
¿   la extracción de grasas comestibles de aves (véase 15.12)
¿   el envasado de carne por cuenta propia y para el comercio al por mayor (véase 51.32)
¿   el envasado de carne a tanto alzado o en régimen contractual (véase 74.82)","","",
"1512","DA1512","Sacrificio y conservación de volatería","","5","151","Esta clase comprende:
¿   el sacrificio de aves
¿   la preparación de carne de aves
¿   la producción de carne fresca o congelada de aves en porciones individuales
¿   la extracción de grasas comestibles de aves","Esta clase comprende también:
¿   el sacrificio de conejos y similares
¿   la preparación de carne de conejo y similares
¿   la producción de plumas y plumón","Esta clase no comprende:
¿   el envasado de carne de aves de corral por cuenta propia y para el comercio al por mayor (véase 51.32)
¿   el envasado de carne de aves de corral a tanto alzado o en régimen contractual (véase 74.82)","","",
"1513","DA1513","Fabricación de productos cárnicos","","5","151","Esta clase comprende:
¿   la producción de carne seca, salada o ahumada
¿   la fabricación de productos cárnicos:
     ¿   embutidos, salami, morcillas, andouillettes, salchichas de tipo saveloy, salchichas de Bolonia, patés, galantinas, chicharrones finos, jamones cocidos extractos y jugos de carne
¿   la producción de platos precocinados a base de carne","","Esta clase no comprende:
¿   el envasado de productos cárnicos y de carne de aves de corral por cuenta propia y para el comercio al por mayor (véase 51.32)
¿   el envasado de productos cárnicos y de carne de aves de corral a tanto alzado o en régimen contractual (véase 74.82)","","",
"1810","DB1810","Confección de prendas de cuero","","5","181","Esta clase comprende:
¿   la fabricación de prendas de vestir confeccionadas con cuero o cuero artificial o regenerado","","Esta clase no comprende:
¿   la fabricación de guantes y cinturones de cuero (véase 18.24)
¿   la fabricación de prendas de vestir de piel (véase 18.30)
¿   la fabricación de guantes y gorros de deporte de cuero (véase 36.40)","","",
"182","DB182","Confección de prendas en textiles y accesorios","","4","18","","","","","",
"1821","DB1821","Confección de ropa de trabajo","","5","182","Esta clase comprende:
¿   la confección de ropa de trabajo","","Esta clase no comprende:
¿   la fabricación de calzado (véase 19.30)
¿   la fabricación de prendas de vestir de caucho o materias plásticas, no unidas por costura sino simplemente pegadas (véanse 25.13 y 25.24)
¿   la fabricación de cascos de seguridad (véanse 25.24 y 28.75)
¿   la reparación de prendas de vestir (véase 52.74)","","",
"1822","DB1822","Confección de otras prendas exteriores","","5","182","Esta clase comprende:
¿   la confección de otras prendas exteriores con tejidos, géneros de punto y ganchillo, tela no tejida, etc., para hombres, mujeres y niños:
     ¿   confección de abrigos, trajes, conjuntos, chaquetas, pantalones, faldas, etc.","Esta clase comprende también:
¿   la sastrería a medida","Esta clase no comprende:
¿   la confección de prendas de vestir de piel (véase 18.30)
¿   la confección de prendas de vestir de caucho o materias plásticas, no unidas por costuras sino simplemente pegadas (véanse 25.13 y 25.24)
¿   la reparación de prendas de vestir (véase 52.74)","","",
"1823","DB1823","Confección de ropa interior","","5","182","Esta clase comprende:
¿   la confección de ropa interior con tejidos, género de punto y ganchillo, encaje, etc. para hombres, mujeres y niños:
     ¿   la confección de camisas, camisetas, calzoncillos, pijamas, camisones, batas, blusas, bragas, sostenes, corsés, etc.","","Esta clase no comprende:
¿   la reparación de prendas de vestir (véase 52.74)","","",
"1824","DB1824","Confección de otras prendas de vestir y accesorios","","5","182","Esta clase comprende:
¿   la confección de prendas para bebés, prendas para la práctica de deportes, prendas de esquí, trajes de baño, etc.
¿   la fabricación de sombreros y gorras
¿   la fabricación de otros accesorios de vestir: guantes, cinturones, chales, corbatas, corbatines, redecillas para el pelo, etc.","Esta clase comprende también:
¿   la fabricación de tocados de piel","Esta clase no comprende:
¿   la fabricación de cascos de seguridad (véanse 25.24 y 28.75)
¿   la fabricación de guantes y gorros de deporte de cuero (véase 36.40)
¿   la reparación de prendas de vestir (véase 52.74)","","",
"183","DB183","Preparación y teñido de pieles de peletería; fabricación de artículos de peletería","","4","18","","","","","",
"1830","DB1830","Preparación y teñido de pieles de peletería; fabricación de artículos de peletería","","5","183","Esta clase comprende:
¿   la preparación y el teñido de pieles y cueros sin depilar: el raspado, adobado, curtido, blanqueo, tundido, despinzado y teñido de pieles
¿   la fabricación de artículos de piel:
     ¿   la fabricación de prendas de vestir y accesorios de piel
     ¿   la fabricación de artículos de piel ensamblada, como las pieles obtenidas por estirado (operación de cortado y recosido), y láminas, tapetes, cintas, etc.
     ¿   la fabricación de artículos diversos de piel: la fabricación de alfombras, pufes sin rellenar, trapería para la limpieza industrial","Esta clase comprende también:
¿   la fabricación de piel artificial y de artículos de piel artificial","Esta clase no comprende:
¿   la producción de pieles en bruto (véanse 01.25 y 01.50)
¿   la producción de cueros y pieles en bruto (véase 15.11)
¿   la fabricación de pieles de imitación (tela de pelo largo obtenida por tejido y tricotaje) (véanse 17.2 y 17.60)
¿   la fabricación de gorros de piel (véase 18.24)
¿   la fabricación de prendas de vestir guarnecidas con piel (véase 18.24)
¿   la fabricación de calzado con partes de piel (véase 19.30)","","",
"DC","DC","Industria del cuero y del calzado","","2","D","","","","","",
"19","DC19","Preparación, curtido y acabado del cuero; fabricación de artículos de marroquinería y viaje: artículos de guarnicionería, talabartería y zapatería","","3","DC","","","","","",
"191","DC191","Preparación, curtido y acabado del cuero","","4","19","","","","","",
"1910","DC1910","Preparación, curtido y acabado del cuero","","5","191","Esta clase comprende:
¿   la producción de cuero curtido
¿   la fabricación de cueros agamuzados, apergaminados, acharolados y metalizados
¿   la fabricación de cuero artificial o regenerado","","Esta clase no comprende:
¿   la producción de cueros y pieles en bruto (véase 15.11)
¿   la fabricación de prendas de vestir de cuero (véase 18.10)
¿   el curtido o el adobado de pieles y cueros sin depilar (véase 18.30)
¿   la fabricación de cuero de imitación no procedente de cuero natural (véanse 17.2, 25.13 y 25.24)","","",
"192","DC192","Fabricación de artículos de marroquinería y viaje; artículos de guarnicionería y talabartería","","4","19","","","","","",
"1920","DC1920","Fabricación de artículos de marroquinería y viaje; artículos de guarnicionería y talabartería","","5","192","Esta clase comprende:
¿   la fabricación de artículos de viaje, bolsos de mano y artículos semejantes de cuero natural, artificial o regenerado, como plástico, materias textiles, fibra vulcanizada o cartón, siempre que se utilice la misma tecnología que para el cuero
¿   la fabricación de correas no metálicas para relojes
¿   la fabricación de diversos artículos de cuero natural o de cuero artificial o regenerado: la fabricación de correas de transmisión, envases, etc.
¿   la fabricación de artículos de guarnicionería y talabartería","","Esta clase no comprende:
¿   la fabricación de prendas de vestir de cuero (véase 18.10)
¿   la fabricación de guantes y sombreros de cuero (véase 18.24)
¿   la fabricación de calzado (véase 19.30)
¿   la fabricación de correas metálicas para relojes (véase 33.50)","","",
"193","DC193","Fabricación de calzado","","4","19","","","","","",
"1930","DC1930","Fabricación de calzado","","5","193","Esta clase comprende:
¿   la fabricación de calzado de cualquier tipo y de cualquier material, producido mediante cualquier proceso, incluso el vaciado
¿   la fabricación de polainas, botines y artículos similares
¿   la fabricación de partes del calzado: las partes superiores o sus componentes, los pisos y las plantillas, los tacones, etc.","","Esta clase no comprende:
¿   la fabricación de calzado con materias textiles sin suela incorporada (véase 17.71)
¿   la fabricación de calzado de amianto (véase 26.82)
¿   la fabricación de calzado ortopédico (véase 33.10)","","",
"DD","DD","Industria de la madera y del corcho","","2","D","","","","","",
"20","DD20","Industria de la madera y del corcho, excepto muebles; cestería y espartería","","3","DD","","","","","",
"201","DD201","Aserrado, cepillado y preparación industrial de la madera","","4","20","","","","","",
"2010","DD2010","Aserrado, cepillado y preparación industrial de la madera","","5","201","Esta clase comprende:
¿   el aserrado y el cepillado de la madera
¿   la fabricación de traviesas de madera para vías férreas
¿   la fabricación de maderas sin ensamblar para entarimados
¿   la fabricación de lana, harina y virutas de madera","Esta clase comprende también:
¿   el secado de la madera
¿   la impregnación o tratamiento químico de la madera con agentes conservantes u otras materias","Esta clase no comprende:
¿   la explotación forestal y la producción de madera en bruto (véase 02.01)
¿   la fabricación de ripias para tejados, listones y molduras (véase 20.30)","","",
"202","DD202","Fabricación de chapas, tableros contrachapados, alistonados, de partículas aglomeradas, de fibras y otros tableros y paneles","","4","20","","","","","",
"2020","DD2020","Fabricación de chapas, tableros contrachapados, alistonados, de partículas aglomeradas, de fibras y otros tableros y paneles","","5","202","","","","","",
"203","DD203","Fabricación de estructuras de madera y piezas de carpintería y ebanistería para la construcción","","4","20","","","","","",
"2030","DD2030","Fabricación de estructuras de madera y piezas de carpintería y ebanistería para la construcción","","5","203","Esta clase comprende:
¿   la fabricación de estructuras de madera y piezas de carpintería destinadas principalmente a la construcción:
     ¿   la fabricación de vigas, viguetas, vigas maestras
     ¿   la fabricación de puertas, ventanas, persianas y sus marcos
     ¿   la fabricación de escaleras y barandillas
     ¿   la fabricación de listones y molduras, ripias para tejados
     ¿   placas de parquet, tiras, etc., ensambladas en planchas
¿   la construcción de edificios prefabricados o sus elementos, hechos con madera","","Esta clase no comprende:
¿   la fabricación de maderas sin ensamblar para entarimados (véase 20.10)","","",
