"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"853111","P853111","Servicios en línea de educación secundaria general de primera etapa",6,"","85311","","","","","",
"853112","P853112","Otros servicios de educación secundaria general de primera etapa",6,"","85311","","","","","",
"85312","P85312","Servicios de educación secundaria general de segunda etapa",5,"","8531","","","","","",
"853121","P853121","Servicios en línea de educación secundaria general de segunda etapa",6,"","85312","","","","","",
"853122","P853122","Otros servicios de educación secundaria general de segunda etapa",6,"","85312","","","","","",
"86231","Q86231","Servicios de odontología",5,"","8623","","","","","",
"862311","Q862311","Servicios de ortodoncia",6,"","86231","Esta subcategoría comprende: 
- los servicios de ortodoncia como, por ejemplo, los tratamientos de malformaciones y defectos de la dentadura, mordida cruzada, sobremordida, etc. incluida la cirugía dental incluso realizada en hospitales a pacientes internos 
- los servicios de cirugía maxilofacial 
- otros servicios dentales especializados como, por ejemplo, aquellos pertenecientes al campo de la paradontología, el seguimiento dental preventivo en niños, las endodoncias y las reconstrucciones","","","SI","",
"862319","Q862319","Otros servicios de odontología",6,"","86231","Esta subcategoría comprende: 
- los servicios de diagnóstico y tratamiento de trastornos dentales o deformaciones en la cavidad bucal así como los servicios de prevención de enfermedades dentales.
 
Estos servicios dentales pueden prestarse tanto en clínicas de colegios, empresas, asilos para ancianos, etc. como en consultas privadas. 
Esta subcategoría cubre  los servicios generales odontológicos, tales como los exámenes dentales periódicos, el cuidado dental preventivo, el tratamiento de caries, etc.","","","SI","",
"869","Q869","Otros servicios sanitarios",3,"","86","","","","","",
"8690","Q8690","Otros servicios sanitarios",4,"","869","","","","","",
"86901","Q86901","Otros servicios sanitarios",5,"","8690","","","","","",
"869011","Q869011","Servicios relativos al embarazo",6,"","86901","Esta subcategoría comprende los servicios prestados por personal cualificado excepto por médicos: 
- la supervisión durante el embarazo y el parto 
- la supervisión de la madre después del parto 
- los servicios de planificación familiar que implican tratamiento médico","","","SI","",
"869012","Q869012","Servicios de enfermería",6,"","86901","Esta subcategoría comprende los servicios prestados por personal cualificado excepto por médicos: 
- los servicios de enfermería (en régimen externo), asesoramiento y prevención de enfermedades prestados a pacientes a domicilio, asistencia a la maternidad, higiene infantil, etc.","","","SI","",
"869013","Q869013","Servicios de fisioterapia",6,"","86901","Esta subcategoría comprende los servicios prestados por personal cualificado excepto por médicos: 
- los servicios de fisioterapia, ergoterapia, etc.","","","SI","",
"869014","Q869014","Servicios de ambulancia",6,"","86901","Esta subcategoría comprende: 
- los servicios ligados al transporte de pacientes en ambulancia, con equipo de reanimación y personal médico o paramédico","","","SI","",
"869015","Q869015","Servicios de laboratorios médicos",6,"","86901","","Esta subcategoría no comprende:
- los análisis de laboratorio no médicos, véase 71.20.1
- los servicios de análisis bromatológicos, véase 71.20.11","","SI","",
"869016","Q869016","Servicios de bancos de sangre, esperma y órganos",6,"","86901","Esta subcategoría comprende: 
- los servicios de los bancos de sangre, semen, embriones, tejidos y órganos para trasplante, incluido el almacenamiento y la catalogación de la compatibilidad entre los especímenes donados y los receptores potenciales, etc.","","","SI","",
"869017","Q869017","Servicios de diagnóstico por imagen sin interpretación",6,"","86901","Esta subcategoría comprende: 
- los servicios de diagnóstico por imagen sin análisis o interpretación como, por ejemplo, radiografías, ultrasonidos, resonancias magnéticas (IRM), etc.","","","SI","",
"869018","Q869018","Servicios de salud mental",6,"","86901","Esta subcategoría comprende los servicios prestados por personal cualificado excepto por médicos:
- los servicios de salud mental prestados por psicoanalistas, psicólogos y psicoterapeutas","","","SI","",
"869019","Q869019","Otros servicios sanitarios n.c.o.p",6,"","86901","Esta subcategoría comprende:
- otros servicios de los facultativos relacionados con la salud humana n.c.o.p., en los ámbitos de la terapia ocupacional, la acupuntura, la aromaterapia, la logopedia, la homeopatía, la dietética, etc.

Estos servicios son prestados por personal cualificado excepto por médicos.","","","SI","",
"87","Q87","Servicios sociales de atención en establecimientos residenciales",2,"","Q","","","","","",
"871","Q871","Servicios sociales de atención en establecimientos residenciales con cuidados sanitarios",3,"","87","","","","","",
"8710","Q8710","Servicios sociales de atención en establecimientos residenciales con cuidados sanitarios",4,"","871","","","","","",
"87101","Q87101","Servicios sociales de atención en establecimientos residenciales con cuidados sanitarios",5,"","8710","","","","","",
"871010","Q871010","Servicios sociales de atención en establecimientos residenciales con cuidados sanitarios",6,"","87101","Esta subcategoría comprende: 
- los servicios combinados de alojamiento y cuidados sanitarios sin la supervisión de un médico que ejerza su trabajo en dicho lugar como, por ejemplo, los centros con cuidados de enfermería, residencias de ancianos con cuidados de enfermería, los centros de convalecencia, las clínicas de reposo con cuidados de enfermería","","","SI","",
"872","Q872","Servicios sociales de atención en establecimientos residenciales para personas con discapacidad intelectual, enfermedad mental y drogodependencia",3,"","87","","","","","",
"8720","Q8720","Servicios sociales de atención en establecimientos residenciales para personas con discapacidad intelectual, enfermedad mental y drogodependencia",4,"","872","","","","","",
"87201","Q87201","Servicios sociales de atención en establecimientos residenciales para personas con discapacidad intelectual, enfermedad mental y drogodependencia",5,"","8720","Esta subcategoría comprende:
- los servicios prestados por los establecimientos para el tratamiento del alcoholismo o de la drogodependencia, los centros de convalecencia psiquiátrica para personas con problemas emocionales, los establecimientos para personas con retraso mental, los centros de reinserción para personas con problemas mentales","","","SI","",
"872011","Q872011","Servicios sociales de atención en establecimientos residenciales para niños con discapacidad intelectual, enfermedad mental y drogodependencia",6,"","87201","Esta subcategoría comprende:
- los servicios prestados a niños por los establecimientos para el tratamiento del alcoholismo o de la drogodependencia, los centros de convalecencia psiquiátrica para personas con problemas emocionales, los establecimientos para personas con retraso mental, los centros de reinserción para personas con problemas mentales","","","SI","",
"872012","Q872012","Servicios sociales de atención en establecimientos residenciales para adultos con discapacidad intelectual, enfermedad mental y drogodependencia",6,"","87201","Esta subcategoría comprende:
- los servicios prestados a adultos por los establecimientos para el tratamiento del alcoholismo o de la drogodependencia, los centros de convalecencia psiquiátrica para personas con problemas emocionales, los establecimientos para personas con retraso mental, los centros de reinserción para personas con problemas mentales","","","SI","",
"873","Q873","Servicios sociales de atención en establecimientos residenciales para personas mayores y personas con discapacidad física",3,"","87","","","","","",
"8730","Q8730","Servicios sociales de atención en establecimientos residenciales para personas mayores y personas con discapacidad física",4,"","873","","","","","",
"87301","Q87301","Servicios sociales de atención en establecimientos residenciales para personas mayores y personas con discapacidad física",5,"","8730","Esta subcategoría comprende:
- los servicios prestados por los establecimientos para personas asistidas y las clínicas de reposo sin cuidados de enfermería","","","SI","",
"873011","Q873011","Servicios sociales de atención en establecimientos residenciales para personas mayores",6,"","87301","Esta subcategoría comprende: 
- los servicios de asistencia social prestados durante las 24 horas del día en instituciones residenciales para ancianos, incluidos los servicios prestados por las comunidades de jubilados con cuidados continuos, las residencias de ancianos con cuidados de enfermería mínimos","","","SI","",
"873012","Q873012","Servicios sociales de atención en establecimientos residenciales para niños y jóvenes con discapacidad física",6,"","87301","Esta subcategoría comprende:
- los servicios de asistencia social prestados durante las 24 horas del día en instituciones residenciales para niños y personas jóvenes con alguna discapacidad física o mental, incluidas las personas ciegas, sordas y mudas","","","SI","",
"873013","Q873013","Servicios sociales de atención en establecimientos residenciales para adultos con discapacidad física",6,"","87301","Esta subcategoría comprende:
- los servicios de asistencia social prestados durante las 24 horas del día en instituciones residenciales para adultos con alguna discapacidad física o mental, incluidas las personas ciegas, sordas y mudas","","","SI","",
"879","Q879","Otros servicios sociales de atención en establecimientos residenciales",3,"","87","","","","","",
"8790","Q8790","Otros servicios sociales de atención en establecimientos residenciales",4,"","879","","","","","",
"87901","Q87901","Otros servicios sociales de atención en establecimientos residenciales",5,"","8790","","Esta categoría no comprende:
- los servicios de financiación y administración de los programas de la seguridad social obligatorios, véase 84.30.1
- los servicios de las instalaciones con cuidados de enfermería, véase 87.10.10
- la provisión de alojamiento a las víctimas de catástrofes por periodos de corta duración, véase 88.99.19","","SI","",
"879011","Q879011","Otros servicios sociales de atención en establecimientos residenciales para niños y jóvenes",6,"","87901","Esta subcategoría comprende: 
- los servicios de asistencia social prestados durante las 24 horas del día en instituciones residenciales para niños y jóvenes, tales como los servicios sociales prestados por orfanatos, hogares para niños desfavorecidos, reformatorios residenciales para jóvenes, etc.","","","SI","",
"879012","Q879012","Otros servicios sociales de atención en establecimientos residenciales para mujeres maltratadas",6,"","87901","","","","","",
"879013","Q879013","Otros servicios sociales de atención en establecimientos residenciales para otros colectivos",6,"","87901","Esta subcategoría comprende: 
- los servicios de asistencia social con alojamiento prestados durante las 24 horas del día a adultos: 
  ¿ los centros que atienden a las madres solteras y a sus hijos
  ¿ los centros de acogida temporal para personas sin hogar
  ¿ los centros residenciales de reinserción para personas con problemas sociales y personales
  ¿ los centros residenciales de reinserción para delincuentes
  ¿ otros servicios de reinserción social","","","SI","",
"88","Q88","Servicios sociales sin alojamiento",2,"","Q","","","","","",
"881","Q881","Servicios sociales sin alojamiento para personas mayores y personas con discapacidad",3,"","88","","","","","",
"8810","Q8810","Servicios sociales sin alojamiento para personas mayores y personas con discapacidad",4,"","881","","","","","",
"88101","Q88101","Servicios sociales sin alojamiento para personas mayores y personas con discapacidad",5,"","8810","","Esta categoría no comprende:
- los servicios de financiación y administración de los programas de la seguridad social obligatorios, véase 84.30.1","","SI","",
"881011","Q881011","Servicios de visita y ayuda para personas mayores",6,"","88101","","","","","",
"881012","Q881012","Servicios de cuidado de personas mayores en centros diurnos",6,"","88101","","","","","",
"881013","Q881013","Servicios de rehabilitación profesional prestados a personas con discapacidad",6,"","88101","Esta subcategoría comprende:
- los servicios de rehabilitación ocupacional y de capacitación de personas discapacitadas, siempre que el componente educativo sea limitado","","","SI","",
"881014","Q881014","Servicios de visita y ayuda prestados a personas con discapacidad",6,"","88101","","","","","",
"881015","Q881015","Servicios de cuidado de adultos con discapacidad en centros diurnos",6,"","88101","","Esta subcategoría no comprende:
- los servicios de los centros de día para niños discapacitados, véase 88.91.12","","SI","",
"889","Q889","Otros servicios sociales sin alojamiento",3,"","88","","","","","",
"8891","Q8891","Servicios de cuidado diurno de niños",4,"","889","","","","","",
"88911","Q88911","Servicios de cuidado diurno de niños",5,"","8891","","","","","",
"889111","Q889111","Servicios de cuidado diurno de niños, excepto de niños con discapacidad",6,"","88911","Esta subcategoría comprende: 
- los servicios sociales de día consistentes en la prestación de cuidados diurnos y enseñanza elemental a través del juego a niños pequeños en jardines de infancia y otras guarderías para niños","","","SI","",
"889112","Q889112","Servicios de cuidado diurno de niños y jóvenes con discapacidad",6,"","88911","Esta subcategoría comprende: 
- los servicios sociales de día consistentes en la prestación de cuidados diurnos y enseñanza elemental a través del juego a niños y jóvenes con discapacidad","","","SI","",
"889113","Q889113","Servicios de cuidado de niños a domicilio",6,"","88911","","","","","",
"8899","Q8899","Otros servicios sociales sin alojamiento n.c.o.p.",4,"","889","","","","","",
"88991","Q88991","Otros servicios sociales sin alojamiento n.c.o.p.",5,"","8899","","Esta categoría no comprende:
- los servicios de financiación y administración de los programas de la seguridad social obligatorios, véase 84.30.1","","SI","",
"889912","Q889912","Servicios sociales asistenciales sin alojamiento",6,"","88991","Esta subcategoría comprende: 
- los servicios de asistencia social sin alojamiento como, por ejemplo, la determinación de los derechos a las ayudas sociales, ayudas para alquiler o los bonos para alimentos 
- los servicios de los centros de día para personas sin hogar y otros grupos socialmente desfavorecidos
- los servicios de asesoramiento sobre el presupuesto familiar
- los servicios de asesoramiento en materia de crédito y endeudamiento
- los servicios de ayuda a la comunidad o al vecindario","","","SI","",
"889913","Q889913","Servicios de rehabilitación profesional prestados a desempleados",6,"","88991","Esta subcategoría comprende: 
- los servicios de rehabilitación ocupacional y la capacitación de personas desempleadas, siempre que el componente educativo sea limitado","","","SI","",
"889919","Q889919","Otros servicios sociales sin alojamiento n.c.o.p.",6,"","88991","Esta subcategoría comprende: 
- otros servicios sociales sin alojamiento como, por ejemplo, el asesoramiento matrimonial, la asistencia a personas en libertad condicional, los servicios de asistencia social a las víctimas de catástrofes, refugiados, inmigrantes, etc., incluido su alojamiento provisional, las actividades benéficas como la recaudación de fondos u otras actividades de apoyo a los servicios sociales","","","SI","",
"R","R","SERVICIOS DE ARTE, ESPECTÁCULOS Y OCIO",1,"","","","","","","",
"90","R90","Servicios de creación, artísticos y de espectáculos",2,"","R","","","","","",
"900","R900","Servicios de creación, artísticos y de espectáculos",3,"","90","","","","","",
"9001","R9001","Servicios de las artes escénicas",4,"","900","","","","","",
"90011","R90011","Servicios de las artes escénicas",5,"","9001","","","","","",
"900110","R900110","Servicios de las artes escénicas",6,"","90011","Esta subcategoría comprende:
- los servicios de actores, lectores, cantantes, músicos, bailarines, dobles o especialistas, presentadores de programas de televisión, conferenciantes, oradores, artistas de circo y otros artistas del espectáculo
- los servicios de modelos independientes","","","SI","",
"9002","R9002","Servicios auxiliares a las artes escénicas",4,"","900","","","","","",
"90021","R90021","Servicios auxiliares a las artes escénicas",5,"","9002","","Esta categoría no comprende:
- los servicios de los agentes personales teatrales y artísticos, véase 74.90.20
- los servicios de las agencias de selección de reparto, véase 78.10.12","","SI","",
"900211","R900211","Servicios de producción y presentación de actuaciones",6,"","90021","Esta subcategoría comprende:
- los servicios de producción y de presentación de:
  ¿ obras de teatro, ópera, ballet, musicales, conciertos
  ¿ espectáculos de marionetas
  ¿ espectáculos de circo","","","SI","",
"900212","R900212","Servicios de promoción y organización de actuaciones",6,"","90021","Esta subcategoría comprende:
- los servicios de promoción y de organización de:
  ¿ obras de teatro, ópera, ballet, musicales, conciertos
  ¿ espectáculos de marionetas
  ¿ espectáculos de circo","","","SI","",
"900219","R900219","Otros servicios auxiliares a las artes escénicas",6,"","90021","Esta subcategoría comprende:
- los servicios de gestión de los derechos de autor relativos a las obras artísticas, literarias y musicales, a excepción de las obras cinematográficas y audiovisuales
- los servicios de apoyo a las artes escénicas prestados por los diseñadores de decorados, vestuario e iluminación 
- otros servicios de apoyo a las artes escénicas n.c.o.p. (instalación de decorados y telones de fondo, de equipos de iluminación y sonido)","","","SI","",
"9003","R9003","Servicios de creación artística y literaria",4,"","900","","","","","",
"90031","R90031","Servicios de creación artística y literaria",5,"","9003","","","","","",
"900311","R900311","Servicios prestados por autores, compositores, escultores y otros artistas, excepto actores",6,"","90031","Esta subcategoría comprende:
- los servicios de los artistas individuales tales como los compositores, escultores, pintores, dibujantes de dibujos animados, grabadores, aguafuertistas, etc. 
- los servicios de los escritores individuales de cualquier especialidad, incluida la escritura de ficción y la escritura técnica
- los servicios de los periodistas independientes
- los servicios de restauración de obras de arte","","","SI","",
"900312","R900312","Originales de autores, compositores y otros artistas, excepto actores, pintores, artistas gráficos y escultores",6,"","90031","Esta subcategoría comprende las obras originales:
- de autores: manuscritos de libros
- de compositores: la pieza musical original y no la grabación protegida por los derechos de autor producida a partir de ésta
- de otros artistas, a excepción de los artistas del espectáculo, los pintores, artistas gráficos y escultores

La creación de dichas obras originales es realizada por cuenta propia, es decir, son producidas para ser vendidas, pero sin contrato o conocimiento de un posible comprador.","","","SI","",
"900313","R900313","Originales de pintores, artistas gráficos y escultores",6,"","90031","Esta subcategoría comprende:
- las pinturas, dibujos y pasteles; las grabaciones, impresiones y litografías originales; las esculturas y estatuas originales, en cualquier material","","","SI","",
"9004","R9004","Servicios de gestión de salas de espectáculo",4,"","900","","","","","",
"90041","R90041","Servicios de gestión de salas de espectáculo",5,"","9004","","","","","",
"900410","R900410","Servicios de gestión de salas de espectáculo",6,"","90041","Esta subcategoría comprende:
- los servicios de explotación de salas teatrales, salas musicales, auditorios, incluidos los servicios de venta de entradas
- los servicios de explotación de centros de usos múltiples e instalaciones similares con un predominio cultural","","","SI","",
"91","R91","Servicios de bibliotecas, archivos, museos y otros servicios culturales",2,"","R","","","","","",
"910","R910","Servicios de bibliotecas, archivos, museos y otros servicios culturales",3,"","91","","","","","",
"9101","R9101","Servicios de bibliotecas y archivos",4,"","910","","","","","",
"91011","R91011","Servicios de bibliotecas y archivos",5,"","9101","","","","","",
"910111","R910111","Servicios de bibliotecas",6,"","91011","Esta subcategoría comprende:
- los servicios de adquisición , catalogación, conservación y recuperación de libros y otras publicaciones
- los servicios de préstamo de libros y discos
- los servicios de los archivos fotográficos y cinematográficos","","","SI","",
"910112","R910112","Servicios de archivos",6,"","91011","Esta subcategoría comprende:
- los servicios de gestión (adquisición , catalogación, conservación y recuperación) de archivos públicos, incluidos los archivos digitales
- los servicios de gestión de archivos históricos, incluidos los archivos digitales","","","SI","",
"9102","R9102","Servicios de museos",4,"","910","","","","","",
"91021","R91021","Servicios de gestión de museos",5,"","9102","","","","","",
"889911","Q889911","Servicios de orientación y asesoramiento n.c.o.p. para niños",6,"","88991","Esta subcategoría comprende: 
- los servicios de orientación y asesoramiento n.c.o.p. prestados a individuos o familias, generalmente a padres, en su domicilio o en otros lugares.

Estos servicios pueden tratar problemas de comportamiento así como otros problemas relativos a los niños como, por ejemplo, los problemas derivados del divorcio de los padres, dificultades escolares, problemas de desarrollo, prevención de malos tratos a los niños, intervenciones urgentes, servicios de adopción, etc.","","","SI","",
"910210","R910210","Servicios de gestión de museos",6,"","91021","Esta subcategoría comprende:
- los servicios de exposición de colecciones de todo tipo (artísticas, científicas y tecnológicas, históricas)
- los servicios de gestión y conservación de las colecciones
- los servicios de organización de exposiciones itinerantes","","","SI","",
"91022","R91022","Colecciones de museos",5,"","9102","","","","","",
"910220","R910220","Colecciones de museos",6,"","91022","Esta subcategoría comprende:
- las colecciones y piezas de colección con un interés histórico, etnográfico, zoológico, botánico, mineralógico, anatómico o numismático","","","SI","",
"9103","R9103","Servicios de gestión de lugares y edificios históricos y similares",4,"","910","","","","","",
"91031","R91031","Servicios de gestión de lugares y edificios históricos y similares",5,"","9103","","","","","",
"910310","R910310","Servicios de gestión de lugares y edificios históricos y similares",6,"","91031","Esta subcategoría comprende:
- los servicios de gestión, acceso y visita de lugares, monumentos y edificios históricos
- los servicios de conservación de lugares, monumentos y edificios históricos","","","SI","",
"9104","R9104","Servicios de jardines botánicos, parques zoológicos y reservas naturales",4,"","910","","","","","",
"91041","R91041","Servicios de jardines botánicos, parques zoológicos y reservas naturales",5,"","9104","","Esta categoría no comprende:
- los servicios de paisajismo y mantenimiento de jardines, véase 81.30.1","","SI","",
"910411","R910411","Servicios de jardines botánicos y parques zoológicos",6,"","91041","Esta subcategoría comprende:
- los servicios de gestión, acceso y visita de jardines botánicos y zoológicos
- los servicios de conservación y mantenimiento de jardines botánicos y zoológicos","","","SI","",
"910412","R910412","Servicios de reservas naturales, incluida la preservación de la flora y la fauna silvestres",6,"","91041","Esta subcategoría comprende:
- los servicios de gestión, acceso y visita de parques nacionales, así como de parques y reservas naturales
- los servicios de supervisión de parques nacionales, así como de parques y reservas naturales
- los servicios de conservación y mantenimiento de parques nacionales, así como de parques y reservas naturales
Esta subcategoría comprende también:
- la preservación de la flora y la fauna silvestres","","","SI","",
"92","R92","Servicios de juegos de azar y apuestas",2,"","R","","","","","",
"920","R920","Servicios de juegos de azar y apuestas",3,"","92","","","","","",
"9200","R9200","Servicios de juegos de azar y apuestas",4,"","920","","","","","",
"92001","R92001","Servicios de juegos de azar",5,"","9200","","","","","",
"920011","R920011","Servicios de mesa de juegos de azar",6,"","92001","Esta subcategoría comprende:
- los servicios de las mesas de juego de los casinos tales como la ruleta, el backgammon, el póquer, etc.","","","SI","",
"920012","R920012","Servicios de máquinas tragaperras",6,"","92001","Esta subcategoría comprende:
- los servicios de las máquinas tragaperras
- los servicios de las terminales de vídeo lotería (VLT) 
- los servicios de las máquinas recreativas con premio (AWP)
- los servicios de las ruedas de la fortuna (WOF)","","","SI","",
"920013","R920013","Servicios de loterías, rifas y bingos",6,"","92001","Esta subcategoría comprende:
- los servicios de lotería
- los juegos de rascar tarjetas
- los bingos
- otros servicios de loterías y juegos de números","","","SI","",
"920014","R920014","Servicios de juegos de azar en línea",6,"","92001","","","","","",
"920019","R920019","Otros servicios de juegos de azar",6,"","92001","","","","","",
"92002","R92002","Servicios de apuestas",5,"","9200","Esta subcategoría comprende:
- los servicios de apuestas en carreras de caballos o perros
- los servicios de apuestas en competiciones deportivas
- los servicios de apuestas en otros eventos","","","SI","",
"920021","R920021","Servicios de apuestas en línea",6,"","92002","Esta subcategoría comprende:
- los servicios en línea de apuestas en carreras de caballos o perros
- los servicios en línea de apuestas en competiciones deportivas
- los servicios en línea de apuestas en otros eventos","","","SI","",
"920029","R920029","Otros servicios de apuestas",6,"","92002","Esta subcategoría comprende:
- otros servicios de apuestas en carreras de caballos o perros
- otros servicios de apuestas en competiciones deportivas
- otros servicios de apuestas en otros eventos","","","SI","",
"93","R93","Servicios deportivos, recreativos y de entretenimiento",2,"","R","","","","","",
"931","R931","Servicios deportivos",3,"","93","","","","","",
"9311","R9311","Servicios de gestión de instalaciones deportivas",4,"","931","","","","","",
"93111","R93111","Servicios de gestión de instalaciones deportivas",5,"","9311","","","","","",
"931110","R931110","Servicios de gestión de instalaciones deportivas",6,"","93111","Esta subcategoría comprende:
- los servicios de explotación de instalaciones para eventos deportivos a cubierto o al aire libre, tales como estadios, canchas, pistas de patinaje, piscinas, campos deportivos, campos de golf, boleras, pistas de tenis, centros de equitación, etc.
- la explotación de las pistas para carreras de automóviles, perros, caballos
- los servicios de organización y gestión de eventos deportivos tanto en recintos cubiertos como al aire libre, con la participación tanto de profesionales como de aficionados, por parte de organizadores con instalaciones propias","","","SI","",
"9312","R9312","Servicios de clubes deportivos",4,"","931","","","","","",
"93121","R93121","Servicios de clubes deportivos",5,"","9312","","","","","",
"931210","R931210","Servicios de clubes deportivos",6,"","93121","Esta subcategoría comprende:
- los servicios de organización y gestión de eventos deportivos prestados por los clubes deportivos profesionales que ofrecen a sus miembros la oportunidad de participar en actividades deportivas (por ejemplo, los clubes de fútbol, de bolos, de natación, de golf, de boxeo, de deportes de invierno, de ajedrez, de atletismo, etc.)","","","SI","",
"9313","R9313","Servicios de gimnasios",4,"","931","","","","","",
"93131","R93131","Servicios de gimnasios",5,"","9313","","","","","",
"931310","R931310","Servicios de gimnasios",6,"","93131","Esta subcategoría comprende:
- los servicios prestados por los clubes e instalaciones de fitness y culturismo","","","SI","",
"9319","R9319","Otros servicios deportivos",4,"","931","","","","","",
"93191","R93191","Otros servicios deportivos",5,"","9319","","","","","",
"931911","R931911","Servicios de promoción de actos deportivos y de ocio",6,"","93191","Esta subcategoría comprende:
- los servicios prestados por los productores o promotores de eventos deportivos, con o sin instalaciones","","","SI","",
"931912","R931912","Servicios de atletas",6,"","93191","Esta subcategoría comprende:
- los servicios por cuenta propia prestados por deportistas y atletas","","","SI","",
"931913","R931913","Servicios auxiliares del deporte y el ocio",6,"","93191","Esta subcategoría comprende:
- los servicios de las ligas deportivas y órganos de regulación del deporte
- los servicios prestados por los jueces y cronometradores
- los servicios de explotación de cotos de pesca y de caza deportivas 
- los servicios de los guías de caza
- los servicios de los guías de pesca
- los servicios de los guías de montaña
- los servicios de las cuadras de caballos y galgos y de las escuderías participantes en carreras
- los servicios ligados al entrenamiento de animales para eventos deportivos o de entretenimiento","","","SI","",
"931919","R931919","Otros servicios auxiliares del deporte y el ocio",6,"","93191","Esta subcategoría comprende:
- los servicios de paracaidismo
- los servicios de vuelo en ala delta
- los servicios de submarinismo
- otros servicios para el deporte o el entretenimiento n.c.o.p.- Servicio de túnel de viento aerodinámico, vertical  (Febrero 2017)","","","SI","",
"932","R932","Servicios recreativos y de entretenimiento",3,"","93","","","","","",
"9321","R9321","Servicios de parques de atracciones y parques temáticos",4,"","932","","","","","",
"93211","R93211","Servicios de parques de atracciones y parques temáticos",5,"","9321","","","","","",
"932110","R932110","Servicios de parques de atracciones y parques temáticos",6,"","93211","Esta subcategoría comprende:
- los servicios de los parques de entretenimiento
- los servicios de los parques de atracciones y las ferias
- los servicios de los tiovivos
- los servicios de explotación de las vías férreas con fines recreativos","","","SI","",
"9329","R9329","Otros servicios recreativos y de entretenimiento",4,"","932","","","","","",
"93291","R93291","Otros servicios recreativos n.c.o.p.",5,"","9329","","","","","",
"932911","R932911","Servicios de parques de recreo y playas",6,"","93291","Esta subcategoría comprende:
- los servicios de los parques recreativos y playas (sin alojamiento), incluida la puesta a disposición de instalaciones tales como baños, taquillas, sillas","","","SI","",
"932919","R932919","Servicios recreativos diversos n.c.o.p.",6,"","93291","Esta subcategoría comprende:
- los servicios de explotación y acceso  a salas de baile y otras instalaciones recreativas
- los servicios de explotación de estaciones de esquí
- los servicios de explotación de instalaciones de transporte recreativo, por ejemplo, puertos deportivos","","","SI","",
"93292","R93292","Otros servicios de entretenimiento n.c.o.p.",5,"","9329","","","","","",
"932921","R932921","Servicios de fuegos artificiales y espectáculos de luz y sonido",6,"","93292","","","","","",
"932922","R932922","Servicios de máquinas de juegos que funcionan con monedas",6,"","93292","Esta subcategoría comprende:
- los juegos accionados con monedas tales como el pinball, el futbolín, etc.","","","SI","",
"932929","R932929","Servicios de entretenimiento n.c.o.p.",6,"","93292","Esta subcategoría comprende: 
- los servicios de entretenimiento n.c.o.p., tales como las corridas de toros, los rodeos","","","SI","",
"S","S","OTROS SERVICIOS",1,"","","","","","","",
"94","S94","Servicios prestados por asociaciones",2,"","S","","","","","",
"941","S941","Servicios prestados por organizaciones empresariales, patronales y profesionales",3,"","94","","","","","",
"9411","S9411","Servicios prestados por organizaciones empresariales y patronales",4,"","941","","","","","",
"94111","S94111","Servicios prestados por organizaciones empresariales y patronales",5,"","9411","","","","","",
"941110","S941110","Servicios prestados por organizaciones empresariales y patronales",6,"","94111","Esta subcategoría comprende:
- los servicios de representación, negociación, difusión de información y servicios similares prestados por organizaciones patronales y empresariales cuyos miembros se interesan principalmente por el desarrollo y la prosperidad de las empresas de un determinado sector empresarial o comercial o por la situación y crecimiento económico independientemente del sector empresarial, incluidas las cámaras de comercio","","","SI","",
"9412","S9412","Servicios prestados por organizaciones profesionales",4,"","941","","","","","",
"94121","S94121","Servicios prestados por organizaciones profesionales",5,"","9412","","","","","",
"941210","S941210","Servicios prestados por organizaciones profesionales",6,"","94121","Esta subcategoría comprende:
- los servicios de representación, negociación, difusión de información y servicios similares prestados por organizaciones profesionales cuyos miembros se interesan principalmente por una disciplina científica, práctica profesional o esfera técnica concreta
Esta subcategoría comprende también:
- los servicios de las sociedades científicas","","","SI","",
"942","S942","Servicios prestados por sindicatos",3,"","94","","","","","",
"9420","S9420","Servicios prestados por sindicatos",4,"","942","","","","","",
"94201","S94201","Servicios prestados por sindicatos",5,"","9420","","","","","",
"942010","S942010","Servicios prestados por sindicatos",6,"","94201","Esta subcategoría comprende:
- los servicios de representación, negociación y difusión de información prestados por asociaciones de trabajadores por cuenta ajena que se interesan principalmente por la representación de sus intereses en relación a su situación laboral y por la adopción de medidas concertadas a través de su organización","","","SI","",
"949","S949","Servicios prestados por otras asociaciones",3,"","94","","","","","",
"9491","S9491","Servicios prestados por organizaciones religiosas",4,"","949","","","","","",
"94911","S94911","Servicios prestados por organizaciones religiosas",5,"","9491","","","","","",
"949110","S949110","Servicios prestados por organizaciones religiosas",6,"","94911","Esta subcategoría comprende:
- los servicios de culto, instrucción y estudio religioso
- los servicios religiosos especializados, tales como los matrimonios, los funerales, etc.
- los servicios religiosos, incluidos los retiros, proporcionados por casas de ordenes religiosas
- los servicios de misiones","","","SI","",
"9492","S9492","Servicios prestados por organizaciones políticas",4,"","949","","","","","",
"94921","S94921","Servicios prestados por organizaciones políticas",5,"","9492","","","","","",
"949210","S949210","Servicios prestados por organizaciones políticas",6,"","94921","Esta subcategoría comprende:
- los servicios de difusión de información, relaciones públicas, recaudación de fondos y servicios similares proporcionados por los partidos políticos y organizaciones similares, encargados de colocar a sus afiliados o simpatizantes en puestos políticos","","","SI","",
