"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","NOMBRE"
"09549","09549","OTROS ARTÍCULOS DE PAPELERÍA Y PINTURA","",4,"0954","- 	Bolígrafos, lápices, plumas estilográficas, tintas, rotuladores, gomas de borrar, sacapuntas, etc.
- 	Plantillas, papel carbón, cintas de máquinas de escribir, cojines de entintado, correctores líquidos, etc.
- 	Perforadores de papel, corta papeles, tijeras, pegamento de oficina y papeles adhesivos, papel celo. 
- 	Grapadoras y grapas, clips, chinchetas. 
- 	Materiales de dibujo y pintura como lienzos, cartón, pinturas, lápices, caballetes, pasteles y pinceles, óleos, carboncillos, telas para dibujar.
- 	Reglas de cálculo, instrumentos de geometría, compás, ábacos, pizarras, tizas y cajas de lápices.
- 	Los cartuchos de tóner y tinta, y sus recargas.
- 	Globos terráqueos.
- 	Archivadores y carpetas.","","Bisemanal","SI","","AYUDACOD_COICOP16"
"096","096","PAQUETES TURÍSTICOS","",2,"09","- 	Vacaciones todo incluido, cruceros o tours, que prevén viaje, comida, alojamiento, guías, etc.","","","SI","","AYUDACOD_COICOP16"
"0960","0960","PAQUETES TURÍSTICOS","",3,"096","- 	Excursiones (no escolares) de medio o un día y paquetes vacacionales, no desglosables. P.ej.: paquete todo incluido  para practicar esquí un fin de semana; pago por una excursión de un día a la sierra para practicar escalada que incluye transporte, monitor y material.
- 	Peregrinaciones.
- 	Campamentos escolares no urbanos, excluyendo los campamentos de idiomas, cuando no se pueden desglosar los gastos de transporte, alojamiento y actividades.","Excluye:
- 	Campamentos escolares urbanos (grupo 10).
- 	Campamentos no urbanos de idiomas o cursos de inmersión de idiomas (grupo 10).
- 	Excursiones escolares y viajes organizados por el centro educativo en período lectivo (grupo 10).
- 	Campamentos escolares no urbanos si se pueden desglosar los gastos: el transporte iría al grupo 7, el alojamiento y manutención al 11.2.0.2 y las actividades al 09.4.1.2.","","SI","","AYUDACOD_COICOP16"
"09601","09601","PAQUETES TURÍSTICOS NACIONALES","",4,"0960","- 	Vacaciones en cualquier lugar de España.","","Anual","SI","","AYUDACOD_COICOP16"
"09602","09602","PAQUETES TURÍSTICOS INTERNACIONALES","",4,"0960","- 	Vacaciones que tienen lugar en otros países distintos a España.
- 	Incluye vacaciones en los que se visitan dos o más países, siendo uno de ellos España.","","Anual","SI","","AYUDACOD_COICOP16"
"097","097","GASTOS NO DESGLOSABLES EN OCIO, ESPECTÁCULOS Y CULTURA","",2,"09","","","","","","AYUDACOD_COICOP16"
"0970","0970","GASTOS NO DESGLOSABLES EN OCIO, ESPECTÁCULOS Y CULTURA","",3,"097","","","","","","AYUDACOD_COICOP16"
"09700","09700","GASTOS NO DESGLOSABLES EN OCIO, ESPECTÁCULOS Y CULTURA","",4,"0970","","","Trimestral","SI","","AYUDACOD_COICOP16"
"10","10","ENSEÑANZA. ","",1,"","Esta clasificación de bienes y servicios educativos se ha realizado de acuerdo con la Clasificación Nacional de Educación vigente, en concreto en concordancia con la Clasificación de Programas en Niveles Educativos (CNED-P-2014).

En el caso de alumnos que están cursando enseñanzas regladas, si a su vez cursan enseñanzas no regladas fuera del centro relacionadas con su educación formal, estas últimas van en códigos diferenciados a 5 dígitos pero englobados a 4 dígitos en el nivel que corresponda. Así, los pagos a un profesor particular para apoyo de matemáticas de un alumno de primaria irían al código 10.1.2.2 Enseñanzas no regladas relacionadas con la Educación Primaria, código que se engloba dentro del código a 4 dígitos 10.1.2 Educación Primaria.
Las clases de idiomas se consideran de apoyo a la educación formal.

Las excursiones, los viajes en período lectivo organizados por el centro educativo y las actividades extraescolares en el centro educativo, independientemente de la materia de la que se trate, se van a considerar dentro de la enseñanza reglada en el nivel que corresponda. Además, estas actividades extraescolares se refieren tanto a las gestionadas por el centro como a las gestionadas por la Asociación de Padres y Madres (AMPA).
Las actividades extraescolares fuera del centro educativo que quedan fuera del ámbito de la educación (deportes, baile, música, cerámica, etc.) se consideran servicios recreativos y deportivos (09.4.1.2) y, por tanto, se excluyen de este grupo. 

Los campamentos urbanos en centros educativos se van a considerar dentro de la enseñanza reglada. Los realizados fuera del centro educativo (ludotecas, centros culturales, etc.), irán al código de enseñanza no reglada del nivel que corresponda.
Los campamentos de idiomas o los cursos de inmersión de idiomas irán al código de enseñanza no reglada en el nivel que corresponda, si el miembro del hogar está cursando enseñanzas regladas; si no las está cursando, se anotarán en el código 10.4.0.0 Educación no formal.
El resto de campamentos (de música, de ocio o deportivos) no se incluyen en este grupo. Se considerarán paquetes turísticos (09.6.0) si no se puede desglosar el gasto; en el caso de que se pueda desglosar: el transporte iría al grupo 7, el alojamiento y manutención al 11.2.0.2, y las actividades deportivas y recreativas al 09.4.1.2.

Se incluyen aquí los servicios educativos exclusivamente. No se tiene en cuenta los gastos de material escolar como libros, manuales¿ (subgrupo 09.5.1), artículos de papelería (09.5.4.1) o servicios complementarios de la enseñanza, tales como los seguros escolares (12.5.3.0), transporte (subgrupo 07.3), servicios de alojamiento en residencias universitarias, colegios, etc. para cualquier nivel de enseñanza (11.2.0.3), servicios en comedores escolares y universitarios (11.1.2.2) y uniformes  escolares (grupo 03).","","","SI","","AYUDACOD_COICOP16"
"101","101","EDUCACIÓN INFANTIL Y PRIMARIA (NIVELES 0 Y 1 CNED-P-2014)","",2,"10","Se incluyen en este epígrafe, en los códigos correspondientes a enseñanzas regladas, los pagos a centros de Educación Infantil y Primaria, independientemente de que el servicio sea prestado por una Administración Pública o por una entidad privada y de que el centro esté autorizado o no por la Administración Educativa (por tanto, incluye guarderías).
Se consideran los pagos realizados a dichos centros por los siguientes servicios:
¿	Servicios de enseñanza y de guardería.
¿	Actividades extraescolares (idiomas, piscina, pedagogía, matemáticas, métodos de estudio, etc.) prestadas por el centro (p. ej.: una actividad de piscina organizada por la guardería pero que se lleva a cabo en una piscina fuera del centro se incluiría también en este código).
¿	Excursiones de uno o varios días o viajes en período lectivo, organizados por el centro educativo (visitas a ciudades, museos, granjas escuela¿).
¿	Campamentos urbanos (se duerme en el hogar) en el centro educativo.

También se incluyen en este epígrafe, en los códigos correspondientes a enseñanzas no regladas:
¿	Los pagos a academias, profesores particulares, pedagogos, etc. en concepto de apoyo a la educación para estudiantes de Educación Infantil o Primaria.
¿	Campamentos urbanos (se duerme en el hogar) fuera de un centro educativo (ludotecas, centros culturales, etc.), para niños que cursan Educación Infantil o Primaria.
¿	Campamentos de idiomas y cursos de inmersión de idiomas, para estudiantes de Edcuación Infantil o Primaria, que llevan incorporado la enseñanza, el alojamiento y/o el transporte en un único paquete. Si se pueden desglosar los gastos, en este epígrafe se anotaría únicamente lo correspondiente a la enseñanza de idiomas.

Los pagos pueden realizarse en concepto de:
¿	Matrícula, pagos por inscripción y cualquier otro pago que se realice de forma no periódica al centro, siempre que no exista la posibilidad de ser recuperados en una posterior devolución (así, los pagos por reserva de plaza o similares que posteriormente se deduzcan del recibo regular se anotarán junto con este recibo).
¿	Pagos regulares por los servicios especificados.","Excluye:
- 	Servicios de guarda de niños no prestados por centros educativos ni guarderías, que se considera como un servicio de protección social (12.4.0.1).
- 	Actividades extraescolares realizadas por estudiantes de Educación Infantil o Primaria, no prestadas por el centro:
¿	Las de apoyo a la educación (idiomas, pedagogía, etc.) en academias o profesores particulares irían a enseñanzas no regladas (10.1.1.3, 10.1.1.4 o 10.1.2.2).
¿	Las realizadas en otros centros reglados irían al nivel correspondiente (p. ej.: el pago de un niño que asiste a la Escuela Oficial de Idiomas se clasificaría en el código 10.2.2.2).
¿	Las que quedan fuera del ámbito de la educación (deportes, baile, música, etc.) irían a servicios recreativos y deportivos (09.4.1.2).
- 	Campamentos de idiomas o cursos de inmersión de idiomas para estudiantes de Educación Infantil o Primaria, cuando se pueden desglosar los gastos: el transporte iría al grupo 7; el alojamiento y manutención al 11.2.0.3; y el curso iría a enseñanzas no regladas (10.1.1.3, 10.1.1.4 o 10.1.2.2).
- 	Los campamentos de música, de ocio o deportivos para niños, que se considerarán paquetes turísticos (09.6.0) si no se puede desglosar el gasto; si se pudiera desglosar: el transporte iría al grupo 7, el alojamiento y manutención al 11.2.0.2, y las actividades deportivas y recreativas al 09.4.1.2.","","SI","","AYUDACOD_COICOP16"
"1011","1011","EDUCACIÓN INFANTIL (NIVEL 0 CNED-P-2014)","",3,"101","","","","","","AYUDACOD_COICOP16"
"10111","10111","PRIMER CICLO DE EDUCACIÓN  INFANTIL (0-3 AÑOS) (PARTE DEL NIVEL 0: GRUPO 01 CNED-P-2014)","",4,"1011","En el epígrafe 10.1 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas para niños normalmente entre 0 y 3 años.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10112","10112","SEGUNDO CICLO DE EDUCACIÓN INFANTIL (3-6 AÑOS) (PARTE DEL NIVEL 0: GRUPO 02 CNED-P-2014)","",4,"1011","En el epígrafe 10.1 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas para niños normalmente entre 3 y 6 años.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10113","10113","ENSEÑANZAS NO REGLADAS RELACIONADAS CON EL PRIMER CICLO DE EDUCACIÓN  INFANTIL (0-3 AÑOS)","",4,"1011","En el epígrafe 10.1 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas no regladas para niños normalmente entre 0 y 3 años.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10114","10114","ENSEÑANZAS NO REGLADAS RELACIONADAS CON EL SEGUNDO CICLO DE EDUCACIÓN  INFANTIL (3-6 AÑOS)","",4,"1011","En el epígrafe 10.1 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas no regladas para niños normalmente entre 3 y 6 años.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"1012","1012","EDUCACIÓN PRIMARIA (NIVEL 1 CNED-P-2014)","",3,"101","","","","","","AYUDACOD_COICOP16"
"10121","10121","EDUCACIÓN PRIMARIA (NIVEL 1: GRUPOS 11,12 Y 13 CNED-P-2014)","",4,"1012","En el epígrafe 10.1 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas siguientes:
- 	Educación Primaria para niños normalmente entre 6 y 11 años.
- 	Educación Especial para niños normalmente de 6 a 11 años.
- 	Educación Básica de adultos.
Enseñanzas elementales de Música y Danza.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10122","10122","ENSEÑANZAS NO REGLADAS RELACIONADAS CON LA EDUCACIÓN  PRIMARIA","",4,"1012","En el epígrafe 10.1 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas no regladas del nivel educativo especificado en el código 10.1.2.1.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"102","102","EDUCACIÓN SECUNDARIA Y EDUCACIÓN POSTSECUNDARIA NO SUPERIOR (NIVELES 2, 3 Y 4 CNED-P-2014)","",2,"10","Se incluyen en este epígrafe, en los códigos correspondientes a enseñanzas regladas, los pagos realizados a centros de Educación Secundaria y Postsecundaria por los siguientes servicios:
¿	Servicios de enseñanza.
¿	Actividades extraescolares prestadas por el centro educativo, tanto en concepto de apoyo a la educación (matemáticas, idiomas, métodos de estudio, pedagogía, etc.) como las relativas a deportes, baile, música, etc. siempre que estén organizadas por el centro.
¿	Excursiones de uno o varios días o viajes en período lectivo, organizados por el centro educativo (visitas a ciudades, museos, granjas escuela¿).
¿	Campamentos urbanos (se duerme en el hogar) en un centro educativo.

También se incluyen en este epígrafe, en los códigos correspondientes a enseñanzas no regladas, los pagos realizados por:
¿	Actividades extraescolares, no prestadas por el centro educativo, en concepto de apoyo a la educación para estudiantes de Educación Secundaria o Postsecundaria, como idiomas, pedagogía, etc. en academias o con profesores particulares, 
¿	Campamentos urbanos (se duerme en el hogar) fuera de un centro educativo (ludotecas, centros culturales, etc.), para chicos que cursan Educación Secundaria o Postsecundaria.
¿	Campamentos de idiomas y cursos de inmersión de idiomas, para estudiantes de Secundario o Postsecundaria, que llevan incorporado la enseñanza, el alojamiento y/o el transporte, en un único paquete. Si se pueden desglosar los gastos, en este epígrafe se anotaría únicamente lo correspondiente a la enseñanza de idiomas.

Incluye las enseñanzas cursadas a distancia.

Los pagos pueden realizarse en concepto de:
¿	Matrícula, pagos por inscripción y cualquier otro pago que se realice de forma no periódica al centro, siempre que no exista la posibilidad de ser recuperados en una posterior devolución (así, los pagos por reserva de plaza o similares que posteriormente se deduzcan del recibo regular se anotarán junto con este recibo).
¿	Pagos regulares por los servicios especificados.","Excluye:
- 	Actividades extraescolares realizadas por estudiantes de Secundaria o postsecundaria, no prestadas por el centro educativo y que quedan fuera del ámbito de la educación (deportes, baile, música, etc.), que irían a servicios recreativos y deportivos (09.4.1.2).
- 	Campamentos de idiomas o cursos de inmersión de idiomas, para estudiantes de Secundaria o Postsecundaria, cuando se pueden desglosar los gastos: el transporte iría al grupo 7; el alojamiento y manutención al 11.2.0.3; y el curso iría a los códigos de enseñanza no reglada de este epígrafe (10.2.1.3, 10.2.1.4, 10.2.2.4 o 10.2.2.5).
- 	Los campamentos de música, de ocio o deportivos, que se considerarán paquetes turísticos (09.6.0) si no se puede desglosar el gasto; si se pudiera desglosar: el transporte iría al grupo 7, el alojamiento y manutención al 11.2.0.2, y las actividades deportivas y recreativas al 09.4.1.2.","","SI","","AYUDACOD_COICOP16"
"1021","1021","EDUCACIÓN SECUNDARIA OBLIGATORIA (NIVEL 2: GRUPOS 21, 22 Y 23 Y PARTE DE NIVEL 3: GRUPO 31 CNED-P-2014)","",3,"102","","","","","","AYUDACOD_COICOP16"
"10211","10211","EDUCACIÓN SECUNDARIA OBLIGATORIA: CURSOS 1º, 2º Y 3º (NIVEL 2: GRUPOS 21, 22 Y 23 CNED-P-2014)","",4,"1021","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas siguientes:
- 	Educación Secundaria Obligatoria: cursos 1º, 2º y 3º.
- 	Educación Especial, incluidos los programas de formación para la transición a la vida adulta.
- 	Educación Secundaria para adultos.
- 	Certificados de Profesionalidad de Nivel 1 y similares.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10212","10212","EDUCACIÓN  SECUNDARIA OBLIGATORIA: 4º CURSO (PARTE DEL NIVEL 3: GRUPO 31 CNED-P-2014) ","",4,"1021","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas siguientes:
- 	Educación Secundaria Obligatoria: 4º curso.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10213","10213","ENSEÑANZAS NO REGLADAS RELACIONADAS CON LA EDUCACIÓN SECUNDARIA OBLIGATORIA: CURSOS 1º, 2º Y 3º ","",4,"1021","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas no regladas del nivel educativo especificado en el código 10.2.1.1.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10214","10214","ENSEÑANZAS NO REGLADAS RELACIONADAS CON LA EDUCACIÓN  SECUNDARIA OBLIGATORIA: 4º CURSO","",4,"1021","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas no regladas del nivel educativo especificado en el código 10.2.1.2.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"1022","1022","BACHILLERATO, FORMACIÓN PROFESIONAL DE GRADO MEDIO, FORMACIÓN PROFESIONAL BÁSICA, OTRAS ENSEÑANZAS SECUNDARIAS PROFESIONALES Y EDUCACIÓN POSTSECUNDARIA NO SUPERIOR Y SIMILARES (PARTE DE NIVEL 3: GRUPOS 32, 33, 34, 35, 36, 37 Y 38 Y NIVEL 4 C","",3,"102","","","","","","AYUDACOD_COICOP16"
"10221","10221","BACHILLERATO (PARTE DEL NIVEL 3: GRUPO 32 CNED-P-2014)","",4,"1022","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas siguientes:
- 	Bachillerato (cursos 1º y 2º).
- 	Incluye la tasa de Evaluación de Bachillerato para Acceso a la Universidad (EBAU).","","Último Recibo","SI","","AYUDACOD_COICOP16"
"0914","0914","SOPORTE PARA EL REGISTRO DE IMAGEN,  SONIDO Y DATOS","",3,"091","","Excluye:
- 	Paquetes de software tales como sistemas operativos, aplicaciones, etc. (09.1.3.3).
- 	Software de videojuegos, casetes de videojuegos y juegos de vídeo CD-ROM (09.3.1.1).
- 	Alquiler de material y bienes culturales tales como televisores, vídeos, radios, ordenadores, equipo fotográfico, etc. (09.4.2.4).
- 	Impresión de fotografías (09.4.2.5).","","SI","","AYUDACOD_COICOP16"
"09141","09141","SOPORTES PREGRABADOS ","",4,"0914","- 	Soportes de registro de sonido, vídeo y/o  datos grabados: CD, discos de vinilo, laser-disc, mini-disc, blu-ray, vídeos, DVDs, casetes y cintas de vídeo.
- 	Descargas de música y de películas.
- 	Servicios en streaming de música (Spotify...).
- 	Cintas pre-grabadas y CDs de novelas, obras de teatro, poesía, etc.
- 	Disquetes y CD-ROM que contienen libros, diccionarios, enciclopedias, cursos de idiomas, presentaciones multimedia, etc. pregrabado en forma de software.","Excluye:
- 	Servicios prestados por los sitios web que ofrecen streaming de películas (Netflix, Filmin...) (09.4.2.3).
- 	Alquiler de DVDs y cintas de vídeo (09.4.2.4).","Bisemanal. Último Recibo","SI","","AYUDACOD_COICOP16"
"09142","09142","SOPORTES NO GRABADOS ","",4,"0914","- 	Soportes de registro de sonido, vídeo y datos no grabados.
- 	CDs (R y RW), vídeos y DVDs (R y RW).
- 	Discos Blu-ray, casetes, cintas de vídeo, cintas vírgenes.
- 	Cinta limpiadora de disco o vídeo.","","Bisemanal","SI","","AYUDACOD_COICOP16"
"09149","09149","OTROS SOPORTES ","",4,"0914","- 	Placas, carretes, bobinas y películas de foto sin impresionar, cartuchos y discos para uso fotográfico y cinematográfico, lápiz de memoria USB, tarjetas de memoria para cámaras fotográficas o cualquier otro uso. 
- 	Discos duros externos y grabadores multimedia, tanto portátil como no portátil.
- 	Rollos de película, cartuchos y discos vírgenes específicos para uso fotográfico y cinematográfico.
- 	Papel fotográfico.","","Bisemanal","SI","","AYUDACOD_COICOP16"
"0915","0915","REPARACIÓN DE EQUIPOS AUDIOVISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","",3,"091","","","","","","AYUDACOD_COICOP16"
"09150","09150","REPARACIÓN DE EQUIPOS AUDIOVISUALES, FOTOGRÁFICOS Y DE PROCESAMIENTO DE LA INFORMACIÓN","",4,"0915","- 	Reparación de equipo audiovisual, fotográfico y cinematográfico, de instrumentos ópticos y de equipos de procesamiento de la información.
- 	Incluye las reparaciones de los artículos comprendidos en los subgrupos 09.1.1, 09.1.2, 09.1.3 y 09.1.4.

Incluye el valor total del servicio, es decir, tanto el coste de la mano de obra como el coste de los materiales.","Excluye:
- 	Compra separada de materiales hecha por los hogares con la intención de realizar las reparaciones (09.1.1, 09.1.2, 09.1.3 o 09.1.4).
- 	Seguros de rotura o pérdida de equipos audiovisuales, fotográficos y cinematográficos, de instrumentos ópticos y de equipos de procesamiento de la información (12.5.5.9).","Bisemanal","SI","","AYUDACOD_COICOP16"
"092","092","OTROS BIENES DURADEROS PARA EL OCIO Y LA CULTURA","",2,"09","","","","","","AYUDACOD_COICOP16"
"0921","0921","OTROS BIENES DURADEROS PARA EL OCIO Y LA CULTURA AL AIRE LIBRE","",3,"092","Incluye la compra de materiales hecha por los hogares con la intención de realizar ellos mismos el mantenimiento o las reparaciones.","","","SI","","AYUDACOD_COICOP16"
"09210","09210","GRANDES EQUIPOS PARA EL OCIO Y LA CULTURA AL AIRE LIBRE","",4,"0921","- 	Piscinas no permanentes, ni hinchables.
- 	Autocaravanas, caravanas y remolques.
- 	Aeroplanos, aviones ultraligeros, planeadores, alas delta, globos de aire caliente, dirigibles, helicópteros y aviones sin motor.
- 	Embarcaciones, motores fuera borda, velas, aparejos, barcas no hinchables, motos de agua, lanchas, etc. 
- 	Equipamiento para barcos, autocaravanas, caravanas, aviones.
- 	Instrumentos de navegación para barcos y aviones.
- 	Caballos y ponis, o vehículos tirados por caballos, con fines recreativos, y equipos relacionados (arneses, riendas, frenos, monturas¿). 
- 	Canoas, kayaks, tablas de windsurf o surf, equipos de buceo o submarinismo.
- 	Coches de golf, quads.

Incluye tanto nuevos como de segunda mano.","Excluye:
- 	Botes, balsas y piscinas inflables para niños y otros equipos para playa (09.3.2.2).
- 	Seguros de los vehículos de recreo incluidos en este código (12.5.5.9).","Anual","SI","","AYUDACOD_COICOP16"
"0922","0922","INSTRUMENTOS MUSICALES Y OTROS BIENES DURADEROS PARA EL OCIO Y LA CULTURA EN LUGARES CUBIERTOS","",3,"092","Incluye la compra de materiales hecha por los hogares con la intención de realizar ellos mismos el mantenimiento o las reparaciones.","","","SI","","AYUDACOD_COICOP16"
"09221","09221","INSTRUMENTOS MUSICALES","",4,"0922","- 	Instrumentos tradicionales.
- 	Instrumentos de cuerda, viento y percusión: pianos verticales y de cola, órganos, violines, guitarras, tambores, trompetas, clarinetes, flautas, clavicordios, gaitas, cajones, etc.
- 	Instrumentos electrónicos, mesas de mezclas.
- 	Otros instrumentos de cuerda, viento o percusión. 
- 	Pequeños instrumentos musicales como: flauta dulce, armónicas, castañuelas.
- 	Señuelos, silbatos y metrónomos.
- 	Accesorios de instrumentos musicales.","Excluye:
- 	Los instrumentos musicales para uso profesional por no constituir consumo final de los hogares.
- 	Pequeños instrumentos musicales de juguete (09.3.1.2).
- 	Amplificadores (09.1.1.1).","Anual","SI","","AYUDACOD_COICOP16"
"09222","09222","GRANDES EQUIPOS PARA EL OCIO Y LA CULTURA EN LUGARES CUBIERTOS","",4,"0922","- 	Equipo y artículos de gimnasio.
- 	Cintas de correr, bicicletas estáticas, elípticas, banco de abdominales, etc.
- 	Mesas de billar y de ping-pong, máquinas pin-ball y máquinas recreativas.","","Anual","SI","","AYUDACOD_COICOP16"
"0923","0923","MANTENIMIENTO Y REPARACIÓN DE OTROS BIENES DURADEROS PARA EL OCIO Y LA CULTURA","",3,"092","","","","","","AYUDACOD_COICOP16"
"09230","09230","MANTENIMIENTO Y REPARACIÓN DE OTROS BIENES DURADEROS PARA EL OCIO Y LA CULTURA","",4,"0923","- 	Mantenimiento y reparación de grandes equipos para el ocio y la cultura y de instrumentos musicales.
- 	Mantenimiento durante el invierno y épocas de no uso, de embarcaciones, autocaravanas, caravanas, ala delta, etc.
- 	Servicios de hangar para aviones privados, servicio de muelle, alquiler de pantalán, limpieza y puesta a punto de embarcaciones.
- 	Mantenimiento de pianos.
- 	Gastos veterinarios y otros gastos de mantenimiento (establo, alimentación, herrería, etc.) para los caballos y ponis comprados con fines recreativos.

Incluye el valor total del servicio, es decir, tanto el coste de la mano de obra como el coste de los materiales.","Excluye:
- 	Combustible para vehículos recreativos (07.2.2).
- 	Compra separada de materiales hecha por los hogares con la intención de realizar el mantenimiento o reparar por sí mismos (09.2.1 o 09.2.2).
- 	Servicios veterinarios y otros servicios para mascotas (09.3.5.0).","Bisemanal","SI","","AYUDACOD_COICOP16"
"093","093","OTROS ARTÍCULOS Y EQUIPOS PARA EL OCIO, JARDINERÍA Y MASCOTAS","",2,"09","","","","","","AYUDACOD_COICOP16"
"0931","0931","JUEGOS, JUGUETES Y HOBBIES","",3,"093","- 	Juegos de cartas, juegos de mesa, juegos de ajedrez y similares.
- 	Juguetes de todo tipo, incluyendo muñecas, peluches, coches y trenes de juguete, juegos de construcción, rompecabezas, plastilina, juegos electrónicos, máscaras, monopatines.
- 	Disfraces y artículos de bromas.
- 	Guirnaldas y decoraciones para árboles de Navidad, etc.
- 	Fuegos artificiales y cohetes.
- 	Filatelia y otros artículos para colecciones (monedas, medallas, minerales, especímenes zoológicos y botánicos, etc.) y otras herramientas y artículos para hobbies.
- 	Consolas y videoconsolas; software de videojuegos, juegos de vídeo en CD-ROM¿","Excluye:
- 	Objetos de colección que se consideran obras de arte o antigüedades.
- 	Árboles de Navidad, tanto naturales como artificiales (09.3.3.2).
- 	Juguetes eróticos (12.1.3.1).","","SI","","AYUDACOD_COICOP16"
"09311","09311","JUEGOS Y HOBBIES ","",4,"0931","- 	Juegos de cartas, naipes y juegos de mesa; juegos de ajedrez, bingo y similares.
- 	Cromos y álbumes para coleccionar (liga de fútbol...). Álbumes de sellos, monedas.
- 	Artículos para colecciones (filatelia, monedas, medallas, minerales, especímenes zoológicos y botánicos, etc.) y otras herramientas y artículos para hobbies. 
- 	Cuadros punto de cruz. 
- 	Bufandas y banderas de equipos deportivos.
- 	Consolas y videoconsolas. Juegos electrónicos, videojuegos (aparatos y cartuchos), juegos de ordenador para ser enchufados a la televisión. Software de videojuegos. Casetes de videojuegos y juegos de vídeo en CD-ROM.
- 	Álbumes para scrapbooking (libros de recuerdos infantiles).

Incluye las reparaciones tanto fuera como a cuenta del hogar.","Excluye:
- 	Alquiler de consolas, videoconsolas y videojuegos. Cuotas de suscripción y participación para juegos online (09.4.1.2).","Bisemanal","SI","","AYUDACOD_COICOP16"
"09312","09312","JUGUETES Y ARTÍCULOS DE FIESTA ","",4,"0931","- 	Juguetes de todo tipo, incluyendo muñecas, muñecos de peluche, coches y trenes de juguete, plastilina, juegos de construcción, puzles.
- 	Bicicletas en miniatura, monopatines, patinetes.
- 	Pelotas.
- 	Cubos, palas y otros artículos para jugar en la arena.
- 	Máscaras, disfraces, trajes regionales, excepto el alquiler. Túnicas de semana santa.
- 	Artículos de broma, para fiestas, artículos de Navidad, decoraciones del árbol de Navidad. 
- 	Fuegos artificiales y cohetes.
- 	Pequeños instrumentos musicales de juguete.
- 	Aparatos de radiocontrol de maquetas (aviones, barcos, coches¿).

Incluye las reparaciones tanto fuera como a cuenta del hogar.","Excluye:
- 	Bicicletas y triciclos infantiles y de juguete (07.1.3.0).
- 	Alquiler y reparación de disfraces, trajes regionales (03.1.4.2).
- 	Limpieza y conservación de disfraces, trajes regionales (03.1.4.1).
- 	Flauta dulce para niños (09.2.2.1).
- 	Juguetes eróticos (12.1.3.1).","Bisemanal","SI","","AYUDACOD_COICOP16"
"0932","0932","EQUIPO PARA EL DEPORTE, ACAMPADA Y OCIO AL AIRE LIBRE","",3,"093","","","","","","AYUDACOD_COICOP16"
